OP_NOMBRE,idBudget,maxBudget,typologyBudget,yearBudget,stateBudget,stateBudgetName
23018_CONSTITUCIÓNLUXURYSUITES,23018,709646.84,REHABILITACION,2023,11,NO ADJUDICADO
23017_CPJORGEJUAN54,23017,62224.32,REHABILITACION,2023,3,ENTREGADO - ACTIVO
23016_CPSERRANO59,23016,102119.85,FACHADA,2023,11,NO ADJUDICADO
23015_CPALCALÁ97,23015,673107.60,FACHADA,2023,3,ENTREGADO - ACTIVO
23014_CPJUANXXIII19,23014,589110.85,ENVOLVENTE,2023,4,ENTREGADO - INACTIVO
23013_CPBLASDEOTERO54B,23013,166612.09,ENVOLVENTE,2023,11,NO ADJUDICADO
23012_CPFERRERÍAS50,23012,281491.64,ENVOLVENTE,2023,3,ENTREGADO - ACTIVO
23010_CPHERRIKO10,23010,299909.80,ENVOLVENTE,2023,3,ENTREGADO - ACTIVO
23009_CPDOCTORFLEMING22,23009,67163.88,ENVOLVENTE,2023,4,ENTREGADO - INACTIVO
23008_HOTELPALACIODEYUSO,23008,2119688.46,REHABILITACION,2023,10,NO HACEN OBRA
23007_CPURESARANTZA5,23007,458879.18,ENVOLVENTE,2023,11,NO ADJUDICADO
23006_CPFRANCISCOSILVELA19,23006,245893.98,FACHADA,2023,11,NO ADJUDICADO
23005_UNIVERSIDADEUROPEA,23005,8542168.83,PATRIMONIO,2023,8,CONTRATADO
23004_CPMENÉNDEZPELAYO11A19,23004,1518990.22,ENVOLVENTE,2023,11,NO ADJUDICADO
23003_ROCKSTONE,23003,9475652.61,REHABILITACION,2023,11,NO ADJUDICADO
23002_CPTEMPLARIOS2,23002,104997.63,ENVOLVENTE,2023,11,NO ADJUDICADO
23001_CPVAPORHABANA1-3-5ITSASALDE1,23001,557525.97,ENVOLVENTE,2023,11,NO ADJUDICADO
22307_CPOBIETA40,22307,278855.55,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22306_CPGALICIA6,22306,254773.11,ENVOLVENTE,2022,11,NO ADJUDICADO
22304_CPLOIOLAANDERDEUNA88ª,22304,124632.60,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22303_CPURIBE12,22303,426978.60,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22301_CPARSUAGA1,22301,958726.21,ENVOLVENTE,2022,11,NO ADJUDICADO
22300_ARCONTEHOLDING,22300,3230961.67,REHABILITACION,2022,11,NO ADJUDICADO
22299_CPPABLOSARASATE12,22299,259494.58,ENVOLVENTE,2022,11,NO ADJUDICADO
22298_CPASATURNINOTELLERÍA3,22298,408082.22,ENVOLVENTE,2022,11,NO ADJUDICADO
22297_CPCASTELLANA296,22297,288987.26,FACHADA,2022,11,NO ADJUDICADO
22296_CPTOLEDO101,22296,73679.96,FACHADA,2022,11,NO ADJUDICADO
22295_CPALCALÁ109111,22295,243272.61,FACHADA,2022,8,CONTRATADO
22294_CPARABA1,22294,244303.81,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22293_CONGREGACIÓNFRANCISCANASDIVINOPASTOR,22293,347308.53,FACHADA,2022,3,ENTREGADO - ACTIVO
22291_CPHORTALEZA40,22291,86761.94,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22290_CPELPROGRESO4,22290,243215.05,ENVOLVENTE,2022,11,NO ADJUDICADO
22288_CPMENENDEZPELAYO6,22288,227553.76,FACHADA,2022,3,ENTREGADO - ACTIVO
22287_CPALCALÁ91,22287,228999.57,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22284_CPQUINTA15CIUDADPEGASO,22284,194837.30,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22283_CPPEDROI1,22283,315984.99,REHABILITACION,2022,8,CONTRATADO
22282_CPTEMBLEQUE94,22282,641736.39,ENVOLVENTE,2022,8,CONTRATADO
22281_CPOCAÑA195,22281,257939.14,ENVOLVENTE,2022,8,CONTRATADO
22280_CPCLAUDIOCOELLO78,22280,250857.23,FACHADA,2022,9,DESCARTADO
22279_CPBOTICA12-14,22279,213823.09,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22278_CPSANPELAIKO72,22278,142979.20,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22277_EMBAJADADEESPAÑA,22277,46642.47,PATRIMONIO,2022,3,ENTREGADO - ACTIVO
22276_CPANTONIOGURRUTXAGA1,22276,228508.12,ENVOLVENTE,2022,11,NO ADJUDICADO
22275_CPGRANVÍA46-PALACIODELAPRENSA,22275,47755.00,FACHADA,2022,4,ENTREGADO - INACTIVO
22274_CPARENAL16,22274,132927.74,FACHADA,2022,11,NO ADJUDICADO
22273_CPCAMILOVILLABASO36,22273,290281.46,ENVOLVENTE,2022,10,NO HACEN OBRA
22272_CPSANNICOLÁSOLABEAGA45,22272,481919.63,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22271_MAYACAPITALRUADACONCEIÇÃO121-129,22271,3162440.95,REHABILITACION,2022,8,CONTRATADO
22270_MAZABI,22270,197403.59,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22269_CPREYESCATÓLICOS23,22269,315868.96,ENVOLVENTE,2022,11,NO ADJUDICADO
22268_CPITURRIZABAL36,22268,712576.98,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22265_PROPIEDAD,22265,676935.06,REHABILITACION,2022,11,NO ADJUDICADO
22263_ARZOBISPADODETOLEDO,22263,499421.72,ENVOLVENTE,2022,11,NO ADJUDICADO
22262_FIDESGESTIÓN,22262,5134810.02,REHABILITACION,2022,11,NO ADJUDICADO
22260_CPMAGALLANES29,22260,869980.69,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22259_CPGARCÍADEPAREDES49,22259,99812.82,REHABILITACION,2022,11,NO ADJUDICADO
22258_POWERFULMANEUVER,22258,4989193.62,REHABILITACION,2022,7,PROCESO CONTRATACION
22256_CPBADALONA74-76-78,22256,1007967.23,ENVOLVENTE,2022,7,PROCESO CONTRATACION
22252_CPLEÓN13,22252,213835.31,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22251_CPERCILLA15,22251,147980.52,ENVOLVENTE,2022,11,NO ADJUDICADO
22249_CPKARMELO15,22249,1034473.93,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22248_CPGOBELAURRE1921;LOPEDEVEGA14,22248,1489533.22,ENVOLVENTE,2022,11,NO ADJUDICADO
22247_CPCOSTMEETXEBARRIETA6,22247,93366.67,ENVOLVENTE,2022,11,NO ADJUDICADO
22246_CPORCASITASIBARRA19,22246,396887.03,ENVOLVENTE,2022,8,CONTRATADO
22244_CPGETXO1,22244,71110.92,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22243_CPLUISMITJANS52ABCD,22243,22881.87,REHABILITACION,2022,11,NO ADJUDICADO
22242_CPARRIETA9,22242,79824.20,FACHADA,2022,11,NO ADJUDICADO
22241_CPJAEN1,22241,145077.00,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22240_CPGENERALCASTAÑOS52,22240,166602.80,ENVOLVENTE,2022,11,NO ADJUDICADO
22239_CPNERVIÓN1A5YDRFLEMING4,22239,742341.65,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22238_CPDALIA2,22238,501695.17,REHABILITACION,2022,8,CONTRATADO
22237_CPPADILLA53,22237,168515.11,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22236_CPESPAÑOLETO16,22236,82852.17,FACHADA,2022,3,ENTREGADO - ACTIVO
22235_CPRECOLETOS9,22235,99729.88,FACHADA,2022,3,ENTREGADO - ACTIVO
22234_CPFERRAZ13,22234,70117.00,FACHADA,2022,3,ENTREGADO - ACTIVO
22233_CPREINA9,22233,172991.90,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22232_CPCUESTADESANVICENTE22,22232,289957.11,REHABILITACION,2022,9,DESCARTADO
22229_CPMOTADELCUERVO70,22229,199933.03,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22228_CPENCARNACIÓN10,22228,259516.68,REHABILITACION,2022,11,NO ADJUDICADO
22227_SCIPIONREALSTATE,22227,12564892.88,REHABILITACION,2022,11,NO ADJUDICADO
22226_CPFUENCARRAL83,22226,144671.03,FACHADA,2022,3,ENTREGADO - ACTIVO
22225_CPPORMETXETA3,22225,127994.99,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22224_ARZOBISPADODEMADRID,22224,724813.75,PATRIMONIO,2022,4,ENTREGADO - INACTIVO
22223_PROPIEDAD,22223,298930.89,FACHADA,2022,11,NO ADJUDICADO
22222_CPAGUSTINADEARAGÓN11,22222,139246.36,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22221_CPSIETEPICOS1-3,22221,126398.45,FACHADA,2022,10,NO HACEN OBRA
22220_MILSUGESTÕES,22220,7711030.02,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22219_CPMAURICERAVEL10,22219,274896.98,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22218_CPCUADRILLADELAGUARDIA14,22218,262999.90,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22217_CPGUEÑESBARIOLASIER3A,22217,146920.16,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22215_CPBEÑATETXEPARE2,22215,223862.41,REHABILITACION,2022,11,NO ADJUDICADO
22214_CPANDIKOLLANO5,22214,255950.36,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22213_GESTIÓNDEACTIVOSINMOBILIARIOS,22213,2665238.64,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22212_CPSANTABRÍGIDA23,22212,175521.30,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22211_CPANDALUCIA14,22211,117496.52,ENVOLVENTE,2022,8,CONTRATADO
22210_CPNOGALES2,22210,681211.01,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22209_CPPEZ15,22209,89499.15,FACHADA,2022,3,ENTREGADO - ACTIVO
22208_CPALCALÁ127,22208,184135.01,FACHADA,2022,11,NO ADJUDICADO
22207_CPMADERA31,22207,42705.03,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22205_CPCOLLADOMEDIANOLAFUENTE,22205,4689898.95,ENVOLVENTE,2022,10,NO HACEN OBRA
22204_CPMASO4,22204,255587.11,ENVOLVENTE,2022,11,NO ADJUDICADO
22202_CPGENERALCASTAÑOS9,22202,182995.50,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22200_CPBARBIERI15,22200,136436.46,FACHADA,2022,8,CONTRATADO
22199_CPALDAIETA7,22199,60764.17,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22198_ARZOBISPADODEMADRID,22198,874863.67,PATRIMONIO,2022,8,CONTRATADO
22197_CPPUERTODELACRUZVERDE4044,22197,5112275.70,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22196_CPCAMINODEVINATEROS98100,22196,338274.78,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22195_CPARROYOBELINCOSO18-20,22195,261758.01,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22192_CPLIBERTAD19A25,22192,1046390.84,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22191_CPVALMOJADO131,22191,127160.76,ENVOLVENTE,2022,11,NO ADJUDICADO
22190_REFLECARISMASA,22190,15557227.51,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22189_CPVÉLEZRUBIO18,22189,308851.89,ENVOLVENTE,2022,11,NO ADJUDICADO
22188_CPAMPARO94,22188,62723.57,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22187_CPLIBERTAD53A59URBRIOASON,22187,1368562.37,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22186_CPMIGUELÁNGEL13,22186,107504.68,ENVOLVENTE,2022,8,CONTRATADO
22185_CPORTUARTE2,22185,311569.45,ENVOLVENTE,2022,8,CONTRATADO
22182_CPMOTERREY6,22182,267299.99,ENVOLVENTE,2022,11,NO ADJUDICADO
22181_CPSANPEDRODECARDEÑA26,22181,278108.25,ENVOLVENTE,2022,11,NO ADJUDICADO
22180_CPGOYA61,22180,328553.00,REHABILITACION,2022,8,CONTRATADO
22179_GOAINVEST,22179,53530.00,FACHADA,2022,8,CONTRATADO
22178_CPSANPEDROCARDEÑA16,22178,285807.72,ENVOLVENTE,2022,11,NO ADJUDICADO
22177_CPARZUA39,22177,101157.04,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22176_CPORCASITASGUETARIA47,22176,343523.91,ENVOLVENTE,2022,7,PROCESO CONTRATACION
22174_CPORCASITASSEGURA2,22174,431855.94,ENVOLVENTE,2022,11,NO ADJUDICADO
22173_COMPAÑÍADEFINANCIACIÓNEXPLOTACIÓNEINVERSIÓN,22173,7529348.44,REHABILITACION,2022,8,CONTRATADO
22172_PROPIEDAD,22172,969599.45,PATRIMONIO,2022,4,ENTREGADO - INACTIVO
22171_CPPOBLADESEGUR21,22171,118891.66,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22170_CPSANTACRUZDEMARCENADO1A3,22170,127750.68,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22168_SGAE,22168,16976.00,FACHADA,2022,3,ENTREGADO - ACTIVO
22167_ACCIONA,22167,239804.49,FACHADA,2022,10,NO HACEN OBRA
22166_CPSANCOSMEYSANDAMIÁN3,22166,9509.45,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22165_CPSANCOSMEYSANDAMIÁN3,22165,49742.44,FACHADA,2022,4,ENTREGADO - INACTIVO
22164_CPSOMONTÍN27,22164,252889.36,ENVOLVENTE,2022,11,NO ADJUDICADO
22163_CPPASTORAIMPERIO5-7,22163,221842.19,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22162_CPANUNCIACIÓN4,22162,74559.65,FACHADA,2022,11,NO ADJUDICADO
22160_SEPIDES,22160,39621.87,FACHADA,2022,11,NO ADJUDICADO
22159_ARCHERHOTELCAPITAL,22159,2855570.24,FACHADA,2022,11,NO ADJUDICADO
22157_CPTOLEDO46,22157,152257.06,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22155_GOBIERNODENAVARRA,22155,6445158.70,PATRIMONIO,2022,11,NO ADJUDICADO
22153_CPFRANCISCODEICAZA2,22153,171949.01,ENVOLVENTE,2022,8,CONTRATADO
22152_CPSOMONTÍN71,22152,237996.00,ENVOLVENTE,2022,11,NO ADJUDICADO
22151_AYUNTAMIENTODEDOSHERMANAS,22151,37975.50,PATRIMONIO,2022,8,CONTRATADO
22150_GERENCIADEURGANISMODESEVILLA,22150,6243.24,PATRIMONIO,2022,8,CONTRATADO
22149_CPSANBERNARDO59,22149,73344.84,FACHADA,2022,11,NO ADJUDICADO
22148_CPMIAMI3A17,22148,777999.00,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22146_CPMIGUELCERVANTES5,22146,61808.21,ENVOLVENTE,2022,11,NO ADJUDICADO
22144_FEBLANCSL,22144,210165.65,REHABILITACION,2022,8,CONTRATADO
22143_CPBERDUM2,22143,27866.42,REHABILITACION,2022,10,NO HACEN OBRA
22142_CPERIKEURRUTIKOETXEA13,22142,91994.77,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22141_BANCODEESPAÑA,22141,1373424.10,PATRIMONIO,2022,3,ENTREGADO - ACTIVO
22140_CPZABALLA13,22140,263995.27,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22137_CPPLAZADELKASKO1,22137,181999.97,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22136_CPEGAÑA21,22136,99576.24,ENVOLVENTE,2022,11,NO ADJUDICADO
22135_CPGENERALEGUIA41,22135,170997.80,ENVOLVENTE,2022,11,NO ADJUDICADO
22134_CPGRANVÍA1,22134,365996.18,ENVOLVENTE,2022,8,CONTRATADO
22133_CPBATALLADELSALADO38,22133,182543.80,REHABILITACION,2022,11,NO ADJUDICADO
22131_CPETXEGORRI4,22131,187702.36,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22130_OBISPADODEALCALÁDEHENARES,22130,441310.13,PATRIMONIO,2022,11,NO ADJUDICADO
22129_CPURBANIZACIÓNVERDEPARK-BQ8,22129,3527937.98,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22128_OBISPADODEALCALÁDEHENARES,22128,182510.75,PATRIMONIO,2022,8,CONTRATADO
22127_OBISPADODEALCALÁDEHENARES,22127,159324.08,PATRIMONIO,2022,11,NO ADJUDICADO
22126_CPMANUELMALASAÑA5,22126,38579.78,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22125_CPLOSYÉBENES98,22125,448203.51,ENVOLVENTE,2022,8,CONTRATADO
22124_CPVIRGENDELAPROVIDENCIA2,22124,89957.30,ENVOLVENTE,2022,11,NO ADJUDICADO
22123_CPZORRILLA21,22123,107150.99,FACHADA,2022,8,CONTRATADO
22122_CPPRÍNCIPEDEVERGARA15,22122,241530.10,FACHADA,2022,8,CONTRATADO
22121_PROPIEDAD,22121,2828635.78,REHABILITACION,2022,11,NO ADJUDICADO
22120_CPJACIENTOBENAVENTE6A10YCAMILOJOSÉCE,22120,156058.72,FACHADA,2022,8,CONTRATADO
22119_CAPITALPARTNERSHOSPITALITY,22119,79206.82,REHABILITACION,2022,8,CONTRATADO
22117_CPCANARIAS37,22117,123512.12,REHABILITACION,2022,11,NO ADJUDICADO
22116_CPEMBAJADORES136,22116,445512.72,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22115_CPZURBARAMBARRI44BIS,22115,184350.86,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22114_CPDOCTORAREILZA54,22114,76225.63,FACHADA,2022,11,NO ADJUDICADO
22113_CPFELIPEV2,22113,228260.38,FACHADA,2022,3,ENTREGADO - ACTIVO
22112_PM7-COORDENAÇÃODOPROCESSO,22112,1535000.00,REHABILITACION,2022,11,NO ADJUDICADO
22111_CENTROPOMPIDOU,22111,365017.29,PATRIMONIO,2022,8,CONTRATADO
22110_PATRIMONIONACIONAL,22110,165446.16,PATRIMONIO,2022,11,NO ADJUDICADO
22109_AYUNTAMIENTODESEVILLAGERENCIADEURBANISMO,22109,1116768.31,PATRIMONIO,2022,3,ENTREGADO - ACTIVO
22108_CPBIDEBARRIETA1,22108,499718.08,ENVOLVENTE,2022,11,NO ADJUDICADO
22107_MÓNICARIDRUEJO,22107,162493.90,FACHADA,2022,7,PROCESO CONTRATACION
22106_JUNTADECMPENSACIÓNAGUACATEDUQUESADETAMAMES,22106,593701.40,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22105_CPORCASITASREGIL11,22105,282814.61,ENVOLVENTE,2022,11,NO ADJUDICADO
22104_CPORCASITASLEIZA143,22104,206199.60,ENVOLVENTE,2022,11,NO ADJUDICADO
22103_CPORCASITASGUETARIA76,22103,315999.77,ENVOLVENTE,2022,8,CONTRATADO
22102_CPGOYA105,22102,194796.17,FACHADA,2022,3,ENTREGADO - ACTIVO
22101_CPORCASITASGAINZA7,22101,345780.41,ENVOLVENTE,2022,8,CONTRATADO
22100_CPORCASITASCESTONA94,22100,306129.61,ENVOLVENTE,2022,11,NO ADJUDICADO
22098_CPAUGUSTOFIGUEROA8,22098,72925.43,FACHADA,2022,4,ENTREGADO - INACTIVO
22095_CPLUISMITJANS20,22095,339817.42,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22094_QXPALACE2SLU,22094,5915656.35,REHABILITACION,2022,2,EN ESTUDIO
22091_ALBIONREALESTATEMANAGEMENT,22091,285587.50,FACHADA,2022,3,ENTREGADO - ACTIVO
22090_CPCHIQUINQUIRÁ34,22090,258577.46,ENVOLVENTE,2022,11,NO ADJUDICADO
22089_BETLINSKI,22089,381559.57,FACHADA,2022,8,CONTRATADO
22088_CPZURBARAMBARRI43,22088,232899.36,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22087_CPGALLARDIAUZOA1315,22087,373616.87,ENVOLVENTE,2022,11,NO ADJUDICADO
22086_CPALMANSA66,22086,181762.30,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22085_CPMIGUELSERVET9,22085,64639.42,ENVOLVENTE,2022,11,NO ADJUDICADO
22083_FUNDACIÓNEDUCATIVAFRANCISCANASANAMOGAS,22083,253942.04,REHABILITACION,2022,11,NO ADJUDICADO
22082_CATEDRALDESEVILLA-CABILDO,22082,3734.99,PATRIMONIO,2022,3,ENTREGADO - ACTIVO
22080_CPIBERRE5B,22080,521929.42,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22079_CPCUESTADESANTODOMINGO4,22079,195442.99,REHABILITACION,2022,11,NO ADJUDICADO
22078_CPCARRANZA12,22078,156628.15,FACHADA,2022,11,NO ADJUDICADO
22077_CPZURBANO57,22077,267695.97,FACHADA,2022,3,ENTREGADO - ACTIVO
22076_CPESPAÑA4,22076,534473.03,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22073_CPSANLORENZO12,22073,477321.43,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22072_CPCONSTITUCIÓN119121,22072,1299811.70,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22071_CPHERMOSILLA69,22071,73595.30,FACHADA,2022,4,ENTREGADO - INACTIVO
22070_CPAUGUSTOFIGUEROA33,22070,162764.66,FACHADA,2022,11,NO ADJUDICADO
22067_FUNDACIÓNEDUCACIÓNYEVANGELIO,22067,398913.36,FACHADA,2022,8,CONTRATADO
22066_CPROMEROROBLEDO28,22066,170894.37,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22065_INMOMAGDALENASL,22065,460982.82,REHABILITACION,2022,8,CONTRATADO
22064_CPINFANTAS15,22064,112322.41,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22063_CPUNQUINESAETXETALDEA5,22063,125520.84,ENVOLVENTE,2022,7,PROCESO CONTRATACION
22062_CPENRIQUEEGUREN4,22062,393323.65,ENVOLVENTE,2022,11,NO ADJUDICADO
22061_CPHORTALEZA26,22061,99914.94,REHABILITACION,2022,11,NO ADJUDICADO
22060_CPTESORO6,22060,954452.23,REHABILITACION,2022,11,NO ADJUDICADO
22059_CÍRCULODEBELLASARTES,22059,36810.49,REHABILITACION,2022,8,CONTRATADO
22058_CHATOYANTINVESTIMENTOSTURISTICOS,22058,163739.17,REHABILITACION,2022,11,NO ADJUDICADO
22057_UNIVERSIDADEUROPEA,22057,5600.00,REHABILITACION,2022,3,ENTREGADO - ACTIVO
22056_DIÓCESISDECÁDIZYCEUTA,22056,368692.25,PATRIMONIO,2022,4,ENTREGADO - INACTIVO
22055_CPBREOGAN8,22055,207772.97,REHABILITACION,2022,11,NO ADJUDICADO
22053_OBISPADODEALCALÁDEHENARES,22053,226367.94,PATRIMONIO,2022,11,NO ADJUDICADO
22051_CPIPARRAGUIRRE2,22051,354799.50,ENVOLVENTE,2022,11,NO ADJUDICADO
22050_CPFUENCARRAL156,22050,38371.88,FACHADA,2022,8,CONTRATADO
22049_CPALCALÁ54,22049,482127.44,FACHADA,2022,11,NO ADJUDICADO
22048_CPLOZOÑO40,22048,138950.00,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22047_CPZURBARAMBARRI44,22047,94412.31,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22046_CPLOZOÑO45,22046,199995.00,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22045_CPSARRIKUEAUZOA5,22045,419997.25,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22044_CPPAUCASALS15,22044,399965.00,REHABILITACION,2022,9,DESCARTADO
22043_CPCORAZÓNDEMARÍA1,22043,46799.98,ENVOLVENTE,2022,11,NO ADJUDICADO
22042_CPJOSÉETXEGARAY35,22042,395722.08,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22041_OBISPADODEALCALÁDEHENARES,22041,3735.00,PATRIMONIO,2022,3,ENTREGADO - ACTIVO
22040_CPANTONIOCUMELLA612,22040,748885.26,REHABILITACION,2022,11,NO ADJUDICADO
22039_CPGANEBARRI79,22039,249247.92,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22038_CPANTONIOMACHADO2,22038,102352.19,ENVOLVENTE,2022,11,NO ADJUDICADO
22037_STONECAPITAL-TROPICALPENTAGON,22037,3363075.65,REHABILITACION,2022,8,CONTRATADO
22036_FRIEIRAGESTIÓNDEINVERSIÓNSL,22036,214191.86,REHABILITACION,2022,8,CONTRATADO
22035_PROPIEDAD,22035,8169712.29,REHABILITACION,2022,11,NO ADJUDICADO
22033_PROPIEDAD,22033,6600.00,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22032_CPJAIMEELCONQUISTADOR31,22032,66568.52,FACHADA,2022,11,NO ADJUDICADO
22031_PARROQUIADESANANTONIODELRETIRO,22031,46857.48,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22030_CPCONDEDEPEÑALVER35,22030,555319.38,FACHADA,2022,8,CONTRATADO
22029_CPLAUAXETAOLERKARI1012,22029,761901.29,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22028_CPSANJUANBAUTISTA1,22028,535495.15,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22027_CPJUANJOSÉCONDEPELAYO3,22027,222361.86,FACHADA,2022,8,CONTRATADO
22026_CPGERNIKA62,22026,532998.85,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22025_CPALCALDEFELIPEUHAGON3,22025,46849.27,FACHADA,2022,11,NO ADJUDICADO
22024_CPELCANO6BIS,22024,186852.95,ENVOLVENTE,2022,11,NO ADJUDICADO
22023_CPISABELII5,22023,220436.40,REHABILITACION,2022,8,CONTRATADO
22022_CPSANMARCOS43,22022,270560.34,FACHADA,2022,8,CONTRATADO
22020_KGKRAMBLASESPAÑASL,22020,151170.85,FACHADA,2022,11,NO ADJUDICADO
22019_STAMINAUNIQUEHOTELSSA,22019,497501.93,REHABILITACION,2022,11,NO ADJUDICADO
22018_ARZOBISPADODEMADRIDUNIVERSIDADSANDAMASO,22018,3899554.50,PATRIMONIO,2022,11,NO ADJUDICADO
22017_CPGRANVÍA50,22017,130953.66,FACHADA,2022,4,ENTREGADO - INACTIVO
22016_CPRAFAELAYBARRA76,22016,441204.43,ENVOLVENTE,2022,3,ENTREGADO - ACTIVO
22015_CPFLORES83-89,22015,437851.05,REHABILITACION,2022,8,CONTRATADO
22014_CPRODRIGUEZSANPEDRO39,22014,230244.86,REHABILITACION,2022,11,NO ADJUDICADO
22013_CPMIGUELSERVET11,22013,83376.63,REHABILITACION,2022,11,NO ADJUDICADO
22011_CPBAGATZA8,22011,33999.38,ENVOLVENTE,2022,11,NO ADJUDICADO
22010_CPCAFETO5,22010,729850.00,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22009_CPDERECHOSHUMANOS6-8,22009,642974.93,REHABILITACION,2022,4,ENTREGADO - INACTIVO
22008_CPABASTOS56,22008,186695.53,FACHADA,2022,8,CONTRATADO
22007_CPALONSOCANO75,22007,92568.74,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
22006_CPSANBERNARDO52,22006,64238.82,FACHADA,2022,11,NO ADJUDICADO
22005_CPBARRIODELCRICERO16,22005,49860.80,REHABILITACION,2022,11,NO ADJUDICADO
22004_CPCARDENALCISNEROS1,22004,59928.14,FACHADA,2022,11,NO ADJUDICADO
22003_CPESPERANZA29,22003,398953.58,REHABILITACION,2022,8,CONTRATADO
22002_CPARTELKALE5,22002,40437.39,ENVOLVENTE,2022,11,NO ADJUDICADO
22001_CPKARLMARX10,22001,111993.20,ENVOLVENTE,2022,4,ENTREGADO - INACTIVO
21294_CPPIZARRO19,21294,451046.91,FACHADA,2021,4,ENTREGADO - INACTIVO
21290_CPCASALAREINA7,21290,504919.93,REHABILITACION,2021,11,NO ADJUDICADO
21289_CPGOBELENA10,21289,121434.39,FACHADA,2021,10,NO HACEN OBRA
