OP_NOMBRE,TIPOLOGIA,ESTADO_SEGUIMIENTO,FECHA_RECOGIDA_REAL,fecha_RRR,Importe_MAX
23350_BELTÉCNICACONSTRUCTORA,FACHADA,02 EN ESTUDIO,,2023-11-14 15:35,"€9390,00"
23352_CPISLASBERMUDAS19,ENVOLVENTE,03 ENTREGADO - ACTIVO,,2023-11-15 18:04,"€139551,70"
23354_CPAVENIDASEGUNDA1,ENVOLVENTE,03 ENTREGADO - ACTIVO,,2023-11-16 09:19,"€706062,62"
23355_CPVILLACHURRIANA10,ENVOLVENTE,08 CONTRATADO,,2023-11-16 09:32,"€154399,49"
20177_CPVALCARLOS7,REHABILITACION,10 NO HACEN OBRA,7/9/2020,2020-09-07 00:00,"€20178,58"
22221_CPSIETEPICOS1-3,FACHADA,10 NO HACEN OBRA,23/8/2022,2022-08-23 00:00,"€126398,45"
17055_CPMANOLETE12PLAZADE,FACHADA,04 ENTREGADO - INACTIVO,27/1/2017,2017-01-27 00:00,"€339344,01"
21243_MAEC-CONSULADODEESPAÑAENOPORTO,PATRIMONIO,08 CONTRATADO,25/10/2021,2021-10-25 00:00,"€168649,67"
18105_CPZUBITXETA2,FACHADA,11 NO ADJUDICADO,21/3/2018,2018-03-21 00:00,"€648939,76"
19255_CPGALICIA18,ENVOLVENTE,11 NO ADJUDICADO,13/9/2019,2019-09-13 00:00,"€276266,15"
17172_SIGECONTRATAS,FACHADA,04 ENTREGADO - INACTIVO,11/4/2017,2017-04-11 00:00,"€293724,99"
17284_CPGENERALARRANDO9BIS,REHABILITACION,04 ENTREGADO - INACTIVO,,2023-11-21 10:34,"€90719,15"
18168_CPREYESCATÓLICOS11,ENVOLVENTE,04 ENTREGADO - INACTIVO,10/5/2018,2018-05-10 00:00,"€174295,20"
22109_AYUNTAMIENTODESEVILLAGERENCIADEURBANISMO,PATRIMONIO,03 ENTREGADO - ACTIVO,8/4/2022,2022-04-08 00:00,"€1116768,31"
18271_UNIVERSIDADDESEVILLA,PATRIMONIO,03 ENTREGADO - ACTIVO,,2023-11-21 10:34,"€162763,58"
19078_CPARTZETAGAN24-6YGALLANDA12-14-1,FACHADA,11 NO ADJUDICADO,5/3/2019,2019-03-05 00:00,"€876187,33"
15134_CPVALDECANILLAS13,ENVOLVENTE,10 NO HACEN OBRA,16/3/2015,2015-03-16 00:00,"€56630,19"
17019_TBAFACILITIES,ENVOLVENTE,11 NO ADJUDICADO,16/1/2017,2017-01-16 00:00,"€81830,21"
18240_CPVILADROSA144-146-148,FACHADA,10 NO HACEN OBRA,6/6/2018,2018-06-06 00:00,"€135354,76"
16111_GENERALI,FACHADA,11 NO ADJUDICADO,23/4/2016,2016-04-23 00:00,"€43818,00"
17066_CPDOLORESIBARRURI21,FACHADA,08 CONTRATADO,29/5/2017,2017-05-29 00:00,"€99233,59"
18237_CPUNAMUNO5,ENVOLVENTE,08 CONTRATADO,9/7/2018,2018-07-09 00:00,"€118766,83"
17029_GINSA,FACHADA,04 ENTREGADO - INACTIVO,26/1/2017,2017-01-26 00:00,"€177829,81"
15287_CPDONOSOCORTÉS20,REHABILITACION,11 NO ADJUDICADO,24/9/2015,2015-09-24 00:00,"€108830,50"
15216_CPJUANMIRÓ11,REHABILITACION,04 ENTREGADO - INACTIVO,13/5/2015,2015-05-13 00:00,"€233748,98"
16052_AGUIRRENEWMAN,FACHADA,11 NO ADJUDICADO,4/2/2016,2016-02-04 00:00,"€338842,64"
20005_AYUTAMIENTODETALAVERADELAREINA,PATRIMONIO,11 NO ADJUDICADO,18/12/2019,2019-12-18 00:00,"€852079,62"
18387_CPFERRAZ3,FACHADA,11 NO ADJUDICADO,5/12/2018,2018-12-05 00:00,"€102447,01"
19169_CPFUENCARRAL88,REHABILITACION,11 NO ADJUDICADO,22/5/2019,2019-05-22 00:00,"€59985,00"
15157_CPGABRIELARESTI27BARAKALDO,FACHADA,08 CONTRATADO,21/5/2015,2015-05-21 00:00,"€254692,35"
22179_GOAINVEST,FACHADA,08 CONTRATADO,,2023-11-21 10:34,"€53530,00"
18250_CPROSELLO323-337,FACHADA,11 NO ADJUDICADO,4/7/2018,2018-07-04 00:00,"€22992,50"
17312_CPARROYODELOLIVAR180,REHABILITACION,11 NO ADJUDICADO,3/10/2017,2017-10-03 00:00,"€149956,08"
16147_INDITEX,FACHADA,10 NO HACEN OBRA,29/4/2016,2016-04-29 00:00,"€29834,20"
15197_CPARIZNAVARRA6,FACHADA,08 CONTRATADO,9/6/2015,2015-06-09 00:00,"€79731,83"
18261_CPSAGASTA19,FACHADA,11 NO ADJUDICADO,25/6/2018,2018-06-25 00:00,"€99553,00"
15120_CPPASEODELAESTACIÓN20,FACHADA,11 NO ADJUDICADO,30/3/2015,2015-03-30 00:00,"€52823,62"
15036_CPREYESMAGOS10,FACHADA,11 NO ADJUDICADO,3/2/2015,2015-02-03 00:00,"€12826,31"
18106_BANCODEESPAÑA,PATRIMONIO,11 NO ADJUDICADO,8/3/2018,2018-03-08 00:00,"€385039,64"
20153_GERENCIADEURBANISMO,PATRIMONIO,03 ENTREGADO - ACTIVO,2/7/2020,2020-07-02 00:00,"€17273807,35"
17266_CPPERÚ24,ENVOLVENTE,11 NO ADJUDICADO,10/7/2017,2017-07-10 00:00,"€311341,63"
20231_ARZOBISPADODEALCALÁH,PATRIMONIO,03 ENTREGADO - ACTIVO,5/11/2020,2020-11-05 00:00,"€611529,06"
22111_CENTROPOMPIDOU,PATRIMONIO,08 CONTRATADO,22/3/2022,2022-03-22 00:00,"€365017,29"
16115_CPRAIMUNDOFERNÁNDEZVILLAVERDE1,FACHADA,11 NO ADJUDICADO,12/4/2016,2016-04-12 00:00,"€53818,77"
20081_CPFIKA37,FACHADA,11 NO ADJUDICADO,4/2/2020,2020-02-04 00:00,"€154965,66"
19173_CABILDOCATEDRALDESEVILLA,PATRIMONIO,08 CONTRATADO,23/5/2019,2019-05-23 00:00,"€16320,64"
16316_CONSTRUCTORASANMARTÍN,FACHADA,11 NO ADJUDICADO,11/10/2016,2016-10-11 00:00,"€61810,75"
20248_CPBAGATZA13,ENVOLVENTE,11 NO ADJUDICADO,18/11/2021,2021-11-18 00:00,"€367997,52"
16264_CPHUESCA11,ENVOLVENTE,11 NO ADJUDICADO,10/8/2016,2016-08-10 00:00,"€110823,93"
17098_CPCONDADODETREVIÑO4,ENVOLVENTE,08 CONTRATADO,12/3/2015,2015-03-12 00:00,"€1457980,76"
17051_CPLOSBAÑOS2224-ACTUACIÓN2,FACHADA,11 NO ADJUDICADO,16/1/2017,2017-01-16 00:00,"€549859,71"
19042_CPMONCADA3,ENVOLVENTE,11 NO ADJUDICADO,5/2/2019,2019-02-05 00:00,"€133490,67"
17159_CPITURRIBIDE111,FACHADA,04 ENTREGADO - INACTIVO,19/4/2017,2017-04-19 00:00,"€138178,72"
22150_GERENCIADEURGANISMODESEVILLA,PATRIMONIO,08 CONTRATADO,6/6/2022,2022-06-06 00:00,"€6243,24"
18394_CPGAZTELUGATXE3,ENVOLVENTE,08 CONTRATADO,13/12/2018,2018-12-13 00:00,"€307172,20"
16087_CPMADRID8,FACHADA,04 ENTREGADO - INACTIVO,11/3/2016,2016-03-11 00:00,"€138415,56"
18386_COLEGIONUESTRASEÑORADELACONSOLACIÓN,REHABILITACION,11 NO ADJUDICADO,4/12/2019,2019-12-04 00:00,"€118645,88"
18161_CPCASTILLA15,ENVOLVENTE,11 NO ADJUDICADO,27/4/2018,2018-04-27 00:00,"€103897,02"
17197_PARQUEDESERVICIOSDFA,ENVOLVENTE,04 ENTREGADO - INACTIVO,26/5/2017,2017-05-26 00:00,"€455494,72"
16069_CPTELLEZ2468,FACHADA,11 NO ADJUDICADO,8/2/2016,2016-02-08 00:00,"€156503,96"
17388_CPLEHENDAKARIAGUIRRE64,REHABILITACION,11 NO ADJUDICADO,28/11/2017,2017-11-28 00:00,"€125545,11"
18180_CPDODGE1,REHABILITACION,11 NO ADJUDICADO,26/9/2018,2018-09-26 00:00,"€130711,37"
18130_CPCAMINODELOSHOYOS2022,FACHADA,11 NO ADJUDICADO,12/4/2018,2018-04-12 00:00,"€117824,29"
16188_PROPIEDAD,REHABILITACION,11 NO ADJUDICADO,19/5/2016,2016-05-19 00:00,"€139560,95"
18264_CPLISBOA20,ENVOLVENTE,08 CONTRATADO,15/6/2018,2018-06-15 00:00,"€147367,00"
17130_PROPIEDAD,FACHADA,11 NO ADJUDICADO,3/4/2017,2017-04-03 00:00,"€290681,92"
17208_CPPORTALDECASTILLA46,FACHADA,11 NO ADJUDICADO,30/5/2017,2017-05-30 00:00,"€47905,82"
16017_CPCANILLAS98,ENVOLVENTE,11 NO ADJUDICADO,24/11/2015,2015-11-24 00:00,"€204945,17"
16313_GRUPOGARGALLO,FACHADA,08 CONTRATADO,26/9/2016,2016-09-26 00:00,"€164938,39"
18008_CPEGUSKIAGUIRRE2,FACHADA,04 ENTREGADO - INACTIVO,8/1/2018,2018-01-08 00:00,"€109540,66"
18301_CPPONZANO81,FACHADA,10 NO HACEN OBRA,4/9/2018,2018-09-04 00:00,"€81382,48"
17058_EDIFITECH,FACHADA,11 NO ADJUDICADO,4/1/2017,2017-01-04 00:00,"€283730,82"
15265_SEGURIDADSOCIAL,FACHADA,11 NO ADJUDICADO,31/8/2015,2015-08-31 00:00,"€798447,61"
17034_CPALCALÁ95,FACHADA,04 ENTREGADO - INACTIVO,26/1/2017,2017-01-26 00:00,"€94591,73"
19098_CPMARQUÉSDELOZOYA3B,FACHADA,11 NO ADJUDICADO,2/3/2019,2019-03-02 00:00,"€271673,66"
17026_CPERRONKARI6,FACHADA,04 ENTREGADO - INACTIVO,28/12/2016,2016-12-28 00:00,"€63838,00"
16279_INDITEX,FACHADA,08 CONTRATADO,31/8/2016,2016-08-31 00:00,"€10510,00"
18269_FUNDACIÓNFAUSTAELOZ,REHABILITACION,08 CONTRATADO,1/8/2018,2018-08-01 00:00,"€223196,27"
18329_CPDOMINGOBELTRÁN13,ENVOLVENTE,04 ENTREGADO - INACTIVO,28/9/2018,2018-09-28 00:00,"€130942,85"
15083_CPZURBANO20,ENVOLVENTE,11 NO ADJUDICADO,11/3/2015,2015-03-11 00:00,"€47407,93"
15224_FERROVIAL,FACHADA,11 NO ADJUDICADO,1/7/2015,2015-07-01 00:00,"€625829,60"
15225_FERROVIAL,FACHADA,11 NO ADJUDICADO,1/7/2015,2015-07-01 00:00,"€94636,26"
16367_CPJUANBRAVO3,FACHADA,11 NO ADJUDICADO,7/11/2016,2016-11-07 00:00,"€138584,26"
17376_CPVILLALOBOS75,REHABILITACION,10 NO HACEN OBRA,16/11/2017,2017-11-16 00:00,"€147404,85"
17067_PROPIEDAD,FACHADA,11 NO ADJUDICADO,7/2/2017,2017-02-07 00:00,"€918,00"
21166_MUSEODELPRADO,PATRIMONIO,11 NO ADJUDICADO,29/6/2021,2021-06-29 00:00,"€36984,12"
22189_CPVÉLEZRUBIO18,ENVOLVENTE,11 NO ADJUDICADO,28/9/2022,2022-09-28 00:00,"€308851,89"
15185_CPARRIAGA59,FACHADA,11 NO ADJUDICADO,29/5/2015,2015-05-29 00:00,"€84678,46"
16290_BANCODEESPAÑA,PATRIMONIO,08 CONTRATADO,1/8/2016,2016-08-01 00:00,"€2528721,12"
15254_CPMIGUELPEREZCARRASCOSA468,REHABILITACION,04 ENTREGADO - INACTIVO,10/8/2015,2015-08-10 00:00,"€630161,74"
15190_CPSANTODOMINGO20,FACHADA,11 NO ADJUDICADO,8/6/2015,2015-06-08 00:00,"€29845,28"
18109_CPSANTPAU17-19,REHABILITACION,11 NO ADJUDICADO,19/2/2018,2018-02-19 00:00,"€263131,70"
16144_CPFIKA36,FACHADA,04 ENTREGADO - INACTIVO,2/5/2016,2016-05-02 00:00,"€77484,10"
19069_PROPIEDAD-BANCOSANTANDER,REHABILITACION,11 NO ADJUDICADO,6/3/2019,2019-03-06 00:00,"€92224,11"
20086_CPCOMANDANTEFORTEA52,ENVOLVENTE,11 NO ADJUDICADO,,2023-11-21 10:34,"€119291,06"
19327_BANCODEESPAÑA,FACHADA,08 CONTRATADO,,2023-11-21 10:34,"€439420,95"
19272_CPOFELIANIETO18,ENVOLVENTE,10 NO HACEN OBRA,10/9/2019,2019-09-10 00:00,"€91891,00"
19155_AUTOMOVILCLUBDEPORTUGAL,REHABILITACION,08 CONTRATADO,10/4/2019,2019-04-10 00:00,"€1288511,03"
16403_CPMONTEALDAMIZ7,FACHADA,11 NO ADJUDICADO,25/11/2016,2016-11-25 00:00,"€129724,41"
17298_INSTITUTOCERVANTES,PATRIMONIO,11 NO ADJUDICADO,29/8/2017,2017-08-29 00:00,"€1627780,96"
15277_CPSANBERNARDO95,REHABILITACION,11 NO ADJUDICADO,15/9/2015,2015-09-15 00:00,"€103243,47"
16391_CPGARCÍADEPAREDES63,FACHADA,11 NO ADJUDICADO,8/11/2016,2016-11-08 00:00,"€87313,17"
19110_PROPIEDAD,FACHADA,08 CONTRATADO,27/3/2019,2019-03-27 00:00,"€108424,76"
16378_AGUIRRENEWMAN,FACHADA,11 NO ADJUDICADO,15/11/2016,2016-11-15 00:00,"€88743,15"
22178_CPSANPEDROCARDEÑA16,ENVOLVENTE,11 NO ADJUDICADO,4/7/2022,2022-07-04 00:00,"€285807,72"
16327_PLUSUSTRASEGUROS,FACHADA,10 NO HACEN OBRA,11/10/2016,2016-10-11 00:00,"€115920,51"
16265_CPNUESTRASEÑORADELAMACARENA4,FACHADA,11 NO ADJUDICADO,10/8/2016,2016-08-10 00:00,"€199769,00"
22006_CPSANBERNARDO52,FACHADA,11 NO ADJUDICADO,20/12/2021,2021-12-20 00:00,"€64238,82"
15187_CPJOAQUINMARIALOPEZ28,FACHADA,11 NO ADJUDICADO,3/6/2015,2015-06-03 00:00,"€59969,66"
17087_ARZOBISPADODEMADRID,REHABILITACION,11 NO ADJUDICADO,13/2/2017,2017-02-13 00:00,"€179925,90"
19209_INDITEX,FACHADA,08 CONTRATADO,2/8/2019,2019-08-02 00:00,"€55796,00"
16027_MINISTERIODEFOMENTO,PATRIMONIO,11 NO ADJUDICADO,11/11/2015,2015-11-11 00:00,"€1172985,20"
16058_OBISPADODEALCALÁDEHENARES,PATRIMONIO,11 NO ADJUDICADO,4/2/2016,2016-02-04 00:00,"€1050220,91"
16303_CPSAMANIEGO29,REHABILITACION,08 CONTRATADO,11/9/2016,2016-09-11 00:00,"€59768,64"
16318_UTEEXTRACO-MISTURAS,FACHADA,11 NO ADJUDICADO,11/10/2016,2016-10-11 00:00,"€215890,11"
16261_MONSIEURETMADAMEPIERREGEERTS,PATRIMONIO,03 ENTREGADO - ACTIVO,4/7/2016,2016-07-04 00:00,"€325709,21"
16096_UNIVERSIDADDEALCALÁ,PATRIMONIO,03 ENTREGADO - ACTIVO,4/3/2016,2016-03-04 00:00,"€160317,65"
17106_CPLAPAZ5,REHABILITACION,11 NO ADJUDICADO,15/3/2016,2016-03-15 00:00,"€61593,06"
17169_GESTECH,FACHADA,11 NO ADJUDICADO,24/4/2017,2017-04-24 00:00,"€39308,67"
19052_CPALARDELREY5670,REHABILITACION,11 NO ADJUDICADO,8/2/2019,2019-02-08 00:00,"€743690,87"
18267_OBISPADODEALCALÁDEHENARES,PATRIMONIO,11 NO ADJUDICADO,,2023-11-21 10:34,"€109463,10"
18272_HOTELALFONSOXIII,PATRIMONIO,03 ENTREGADO - ACTIVO,18/5/2018,2018-05-18 00:00,"€29819,68"
16077_SERINTGRUPOHMYSLU,FACHADA,04 ENTREGADO - INACTIVO,4/3/2016,2016-03-04 00:00,"€858263,99"
20001_CPISABELCOLBRAND16,REHABILITACION,10 NO HACEN OBRA,26/12/2019,2019-12-26 00:00,"€344575,65"
16342_CPMONTE28AYB,ENVOLVENTE,11 NO ADJUDICADO,21/10/2016,2016-10-21 00:00,"€899681,72"
21202_CPDOCTORESQUERDO57,FACHADA,11 NO ADJUDICADO,1/9/2021,2021-09-01 00:00,"€101180,66"
17250_RENFEOPERADORA-RENFE,REHABILITACION,11 NO ADJUDICADO,10/7/2017,2017-07-10 00:00,"€90989,72"
15325_ARZOBISPADODEMADRID,REHABILITACION,03 ENTREGADO - ACTIVO,21/10/2015,2015-10-21 00:00,"€149411,42"
18228_CPESCOSURA15,FACHADA,11 NO ADJUDICADO,21/6/2018,2018-06-21 00:00,"€31527,00"
18376_CPMALLORCA14,ENVOLVENTE,10 NO HACEN OBRA,13/11/2018,2018-11-13 00:00,"€83997,21"
18230_CPBLASINFANTE8COVIBAR,ENVOLVENTE,10 NO HACEN OBRA,8/5/2018,2018-05-08 00:00,"€176231,00"
17108_CPALCARRIA74,ENVOLVENTE,10 NO HACEN OBRA,20/2/2017,2017-02-20 00:00,"€242246,23"
20006_CPANICETOMARINAS112,FACHADA,11 NO ADJUDICADO,29/11/2019,2019-11-29 00:00,"€177795,00"
16359_CPLEHENDAKARIAGUIRRE160-SANIGNACIO,FACHADA,04 ENTREGADO - INACTIVO,2/11/2016,2016-11-02 00:00,"€78579,32"
21124_CPALCALÁ145,FACHADA,08 CONTRATADO,21/4/2021,2021-04-21 00:00,"€99747,40"
18346_CPLOPEDERUEDA33,FACHADA,11 NO ADJUDICADO,4/10/2018,2018-10-04 00:00,"€96765,88"
19196_CPFELIPEMORATILLA3,ENVOLVENTE,11 NO ADJUDICADO,10/7/2019,2019-07-10 00:00,"€235588,46"
17085_CPJUANDEGARAY4,ENVOLVENTE,11 NO ADJUDICADO,10/2/2017,2017-02-10 00:00,"€177937,98"
18214_OBISPADODEALCALÁDEHENARES,PATRIMONIO,03 ENTREGADO - ACTIVO,4/6/2018,2018-06-04 00:00,"€158698,08"
19112_EMVS,ENVOLVENTE,11 NO ADJUDICADO,1/4/2019,2019-04-01 00:00,"€1350665,07"
20013_CEMMANAGEMENTSA,REHABILITACION,11 NO ADJUDICADO,9/1/2020,2020-01-09 00:00,"€736184,91"
20088_CPCHIMA6,ENVOLVENTE,08 CONTRATADO,3/3/2020,2020-03-03 00:00,"€105371,17"
16057_MINISTERIODEAGRICULTURA,ENVOLVENTE,11 NO ADJUDICADO,1/2/2016,2016-02-01 00:00,"€77920,46"
20228_SAUDEAPARTAMENTOS,REHABILITACION,11 NO ADJUDICADO,10/9/2020,2020-09-10 00:00,"€219927,40"
15245_CPVALDEVILLA7,ENVOLVENTE,10 NO HACEN OBRA,,2023-11-21 10:34,"€185890,05"
18037_CPALDANA11,REHABILITACION,11 NO ADJUDICADO,,2023-11-21 10:34,"€265156,86"
18119_CPCASTILLALAMANCHA12,REHABILITACION,11 NO ADJUDICADO,27/3/2018,2018-03-27 00:00,"€74959,01"
18154_CPSOMONTÍN71MANOTERAS,ENVOLVENTE,11 NO ADJUDICADO,7/5/2018,2018-05-07 00:00,"€226995,00"
15200_CPVITORIAFEDERICOBARAIBAR30-34,FACHADA,08 CONTRATADO,9/6/2015,2015-06-09 00:00,"€82237,12"
15174_CPCASTILLALAMANCHA12BARAKALDO,FACHADA,04 ENTREGADO - INACTIVO,29/5/2015,2015-05-29 00:00,"€45544,50"
16109_CPLICENCIADOPOZA34º,FACHADA,11 NO ADJUDICADO,31/3/2016,2016-03-31 00:00,"€59640,72"
15125_CPNUÑEZDEBALBOA2,ENVOLVENTE,11 NO ADJUDICADO,1/4/2015,2015-04-01 00:00,"€109741,99"
17165_EMBAJADADEBÉLGICA,PATRIMONIO,03 ENTREGADO - ACTIVO,6/4/2017,2017-04-06 00:00,"€36610,41"
17093_CPSANANTONIO27,ENVOLVENTE,11 NO ADJUDICADO,16/2/2017,2017-02-16 00:00,"€69765,00"
19182_CPALFONSOXII46,FACHADA,08 CONTRATADO,28/6/2019,2019-06-28 00:00,"€12400,75"
20171_CPMADERA39,REHABILITACION,08 CONTRATADO,22/7/2020,2020-07-22 00:00,"€78984,81"
19029_GENERALI,FACHADA,08 CONTRATADO,23/1/2019,2019-01-23 00:00,"€949325,11"
18282_CPGRUPOZAZPILANDA18,ENVOLVENTE,04 ENTREGADO - INACTIVO,17/7/2018,2018-07-17 00:00,"€70325,54"
17116_CPLETXEZAR23,FACHADA,11 NO ADJUDICADO,23/2/2017,2017-02-23 00:00,"€64912,67"
17166_MAEC,PATRIMONIO,03 ENTREGADO - ACTIVO,11/4/2017,2017-04-11 00:00,"€407109,77"
16177_CPSANJOSÉ9-ASTILLERO,FACHADA,04 ENTREGADO - INACTIVO,19/5/2016,2016-05-19 00:00,"€127898,31"
20247_CPTXOZNA1,ENVOLVENTE,11 NO ADJUDICADO,19/11/2020,2020-11-19 00:00,"€419991,63"
16320_MANOTERASCP,REHABILITACION,11 NO ADJUDICADO,,2023-11-21 10:34,"€286379,69"
18138_CPMÉJICO4,ENVOLVENTE,11 NO ADJUDICADO,3/4/2018,2018-04-03 00:00,"€147251,67"
16067_CÁMARADECOMERCIO,FACHADA,11 NO ADJUDICADO,8/2/2016,2016-02-08 00:00,"€34452,22"
17053_CPTXABARRIJUANCRISTBAÑOSAUTACT1,FACHADA,11 NO ADJUDICADO,16/1/2017,2017-01-16 00:00,"€1462049,59"
16088_CPALCALDESAINZDEBARANDA19,REHABILITACION,11 NO ADJUDICADO,14/3/2016,2016-03-14 00:00,"€7050,35"
18357_HOPITALQUIRONSALUD,ENVOLVENTE,11 NO ADJUDICADO,30/10/2018,2018-10-30 00:00,"€1828259,90"
18207_CPGRAVINA4,FACHADA,11 NO ADJUDICADO,12/6/2018,2018-06-12 00:00,"€85125,55"
20052_ASUNCIÓNPINILLAREIZ,REHABILITACION,11 NO ADJUDICADO,14/2/2020,2020-02-14 00:00,"€516059,34"
15315_CPZUBIAGA6,FACHADA,04 ENTREGADO - INACTIVO,28/9/2015,2015-09-28 00:00,"€69683,48"
17196_CPZAMÁKOLA142,ENVOLVENTE,04 ENTREGADO - INACTIVO,23/5/2017,2017-05-23 00:00,"€159208,25"
18124_CPSANTABRÍGIDA23,REHABILITACION,08 CONTRATADO,23/3/2018,2018-03-23 00:00,"€99690,56"
16300_CPPRIM31,REHABILITACION,08 CONTRATADO,22/9/2016,2016-09-22 00:00,"€278475,57"
21057_CPPONTEVEDRA6,ENVOLVENTE,11 NO ADJUDICADO,26/1/2021,2021-01-26 00:00,"€203980,71"
19153_CPMANZANARES128YSANARMENGOL4,REHABILITACION,11 NO ADJUDICADO,17/5/2019,2019-05-17 00:00,"€49468,50"
20176_CPCARLOSIII3,FACHADA,11 NO ADJUDICADO,5/8/2020,2020-08-05 00:00,"€75273,48"
17305_CPSOTOMAYOR2,FACHADA,11 NO ADJUDICADO,3/10/2017,2017-10-03 00:00,"€92559,23"
16267_CPMALLORCA295,REHABILITACION,11 NO ADJUDICADO,27/4/2016,2016-04-27 00:00,"€38782,19"
20145_AYUNTAMIENTODESEVILLA,PATRIMONIO,03 ENTREGADO - ACTIVO,30/5/2020,2020-05-30 00:00,"€563502,73"
17272_CPMAESTROGARCÍARIVERO2,FACHADA,11 NO ADJUDICADO,8/8/2017,2017-08-08 00:00,"€143732,00"
15227_CPGRUPOALDAPETA5,FACHADA,11 NO ADJUDICADO,25/6/2015,2015-06-25 00:00,"€243653,11"
19086_CPARGENTINA7,ENVOLVENTE,11 NO ADJUDICADO,19/3/2019,2019-03-19 00:00,"€224752,32"
16323_MANOTERASCP,REHABILITACION,10 NO HACEN OBRA,,2023-11-21 10:34,"€119463,65"
15153_PATRIMONIONACIONAL,FACHADA,11 NO ADJUDICADO,22/4/2015,2015-04-22 00:00,"€151769,51"
15292_CPBALMES415A427,FACHADA,04 ENTREGADO - INACTIVO,18/9/2015,2015-09-18 00:00,"€265618,68"
18366_CPSANTURCEJUANDEGARAY12,ENVOLVENTE,04 ENTREGADO - INACTIVO,24/10/2018,2018-10-24 00:00,"€69532,25"
15087_CPDRAREILZA1RODRIGUEZARIAS46YESTRAUNZA9,FACHADA,03 ENTREGADO - ACTIVO,14/11/2014,2014-11-14 00:00,"€113958,55"
20025_CPVIRGENDELOSPELIGROS10,FACHADA,11 NO ADJUDICADO,3/2/2020,2020-02-03 00:00,"€55598,61"
17158_UNESCOENQUITO,PATRIMONIO,11 NO ADJUDICADO,25/4/2017,2017-04-25 00:00,"€236055,80"
18182_CPSANTURCEREGALES75,ENVOLVENTE,11 NO ADJUDICADO,16/5/2018,2018-05-16 00:00,"€67435,00"
15236_ADIF,REHABILITACION,11 NO ADJUDICADO,15/7/2015,2015-07-15 00:00,"€48337,73"
17054_CPTXABARRI1921JUANCRISÓST13-ACT1,FACHADA,11 NO ADJUDICADO,16/1/2017,2017-01-16 00:00,"€597385,04"
18057_CPRAFAELBARCO1,ENVOLVENTE,08 CONTRATADO,31/1/2018,2018-01-31 00:00,"€79739,89"
18294_CPVILLAESCUSA5456,ENVOLVENTE,11 NO ADJUDICADO,29/8/2018,2018-08-29 00:00,"€556808,74"
15333_AYUNTAMIENTODEDENIA,PATRIMONIO,11 NO ADJUDICADO,21/10/2015,2015-10-21 00:00,"€625418,20"
17146_CPFUENCARRAL111,FACHADA,11 NO ADJUDICADO,4/4/2017,2017-04-04 00:00,"€36234,04"
19028_OFICINADECOORDINACIÓNDISTRITOCENTRO,PATRIMONIO,03 ENTREGADO - ACTIVO,8/1/2019,2019-01-08 00:00,"€39095,12"
18213_CPMARIANOSANMIGUEL2,ENVOLVENTE,04 ENTREGADO - INACTIVO,12/6/2018,2018-06-12 00:00,"€107745,36"
18065_CPLASALVE1,ENVOLVENTE,08 CONTRATADO,5/2/2018,2018-02-05 00:00,"€83586,87"
20020_CPO'DONNELL5,FACHADA,11 NO ADJUDICADO,16/1/2020,2020-01-16 00:00,"€15753,75"
17120_CPLAGUARDIA38,FACHADA,04 ENTREGADO - INACTIVO,24/2/2017,2017-02-24 00:00,"€45916,93"
17301_CPSANTAENGRACIA19,FACHADA,11 NO ADJUDICADO,6/10/2017,2017-10-06 00:00,"€64398,15"
22224_ARZOBISPADODEMADRID,PATRIMONIO,04 ENTREGADO - INACTIVO,20/9/2022,2022-09-20 00:00,"€724813,75"
18341_CPSANTURCESEBASTIANELCANO21,ENVOLVENTE,04 ENTREGADO - INACTIVO,16/10/2018,2018-10-16 00:00,"€84984,45"
17353_CPMONTEALBILLO20,ENVOLVENTE,10 NO HACEN OBRA,14/11/2017,2017-11-14 00:00,"€10550,13"
18377_GENERALIREALESTATESPA,FACHADA,11 NO ADJUDICADO,13/11/2018,2018-11-13 00:00,"€289996,58"
18120_CPFLORIDA97,REHABILITACION,11 NO ADJUDICADO,20/1/2018,2018-01-20 00:00,"€22427,28"
15089_AYUNTAMIENTODESOTODECAMEROS,PATRIMONIO,11 NO ADJUDICADO,2/3/2015,2015-03-02 00:00,"€55000,00"
15217_CPCASTELLANA111,FACHADA,11 NO ADJUDICADO,23/6/2015,2015-06-23 00:00,"€75951,84"
16145_CPFRANCISCOGÓMEZ14BARAKALDO,FACHADA,04 ENTREGADO - INACTIVO,21/4/2016,2016-04-21 00:00,"€94723,87"
20066_CPEDUARDODATO24,FACHADA,11 NO ADJUDICADO,19/2/2020,2020-02-19 00:00,"€199591,32"
21190_CONGRESODELOSDIPUTADOS,PATRIMONIO,03 ENTREGADO - ACTIVO,18/6/2021,2021-06-18 00:00,"€680151,45"
16078_LEVI,ENVOLVENTE,04 ENTREGADO - INACTIVO,29/2/2016,2016-02-29 00:00,"€84192,54"
16402_CPALENZA9,FACHADA,11 NO ADJUDICADO,25/10/2016,2016-10-25 00:00,"€62140,80"
22181_CPSANPEDRODECARDEÑA26,ENVOLVENTE,11 NO ADJUDICADO,6/7/2022,2022-07-06 00:00,"€278108,25"
18215_CPBEMBIBRE6MANOTERAS,ENVOLVENTE,11 NO ADJUDICADO,25/6/2018,2018-06-25 00:00,"€107526,20"
